Split,Molecular Weight (MW),CharVol (characteristic volume),Flexibility (number of rotatable bonds / number of bonds),Number of Heavy Atoms (HA),RingAtoms,Halogens,HeteroAtoms,RotBonds (NRotB),AllBonds,RingCount,NumStereo,Fraction of sp3 Carbon Atoms (FSP3),Hydrogen Bond Donors (HBD),Hydrogen Bond Acceptors (HBA),cLogD^7.4,Topological polar surface area (TPSA),Total non-polar surface area (TNSA),Ensemble_Average_PSA_Chloroform_ANI,Ensemble_Average_Num_IMHB_Chloroform_ANI,Ensemble_Average_RadiusOfGyration_Chloroform_ANI
34,-0.07623819905638432,-0.0938655238331442,0.19799148212390572,-0.06471987901720626,0.06841443363185847,-0.02940930373098847,0.016126270285255474,0.1578411033953137,-0.06526725817908834,0.07567559585477149,-0.008146433567064914,-0.18586870155971705,-0.02680472657255072,0.08070547141000918,-0.05827430429456728,0.03438737392703781,-0.06204414057785549,-0.05439076870708245,0.0006990056995232364,0.28331353378295476
35,0.002101153849576798,0.004948393860643219,0.1264103189756744,0.005329490849745322,0.03873758272749868,-0.04448099698819261,0.001735474623478539,0.0022145061917103748,0.008638139355763918,0.03684603906986076,0.011541219593472096,-0.022349416030374804,-0.04282919805395591,-0.013852011017762744,0.003112943141815727,-0.04383871087152284,-0.00023347449105405317,0.00123325793847493,-0.010749613804287373,0.38321296440991437
36,0.06504419374097455,0.0575148672719392,-0.5674192940782223,0.017661214729687003,-0.1277677329927483,0.04665895718918227,0.034724788432669754,-0.315955340966951,0.016503588724423878,-0.11886860414049796,-0.00014669120384420699,0.0914758675762272,0.3765754814971804,-0.21191979983694004,0.019283488556225213,-0.13794519780103898,-0.011698316045428347,0.12210175144195734,0.02887195580304016,0.6429729952804749
37,-0.0054991729744085175,-0.00564765351571439,0.0905766802935762,-0.002277342811527161,0.08930129698248807,-0.0032673112209548826,0.004746962260129495,0.017474863685723728,0.0017920640332208082,0.08624538794050848,-0.0018778494231622366,-0.05306038959056274,-0.03403595223245147,0.017868795980863862,0.05592838308825461,-0.001684416381026199,0.004641188971275578,-0.008123582010928655,0.012708397016295248,0.1592366708072975
38,0.006573519064703925,0.004977539806536713,-0.05363073568173603,0.0034861079928358517,-0.07685194174747362,0.0057874289455510765,-0.011508257945839605,-0.01117994531708032,0.004988769082286348,-0.06389941865205631,0.03119802349186517,-0.014107712542961526,0.016906142465636775,-0.009314085149445673,0.08550863200832497,0.01928222056136465,0.06690189536013497,0.000860437273175807,0.021077499454204663,0.0616945428515989
39,-0.061656228469548637,-0.05768641385669171,-0.09472979732093952,-0.06385889400765399,-0.07901814192483132,-0.042081916778493,0.018467005999385954,0.024403193545291767,-0.0855416850147129,-0.11327333221346478,0.031972859696816444,0.006342772345403281,-0.10379800167831266,-0.12734122628874922,-0.1723043852263429,-0.1387188322587908,-0.21249335700331978,0.01228673729279428,-0.07140827676873088,-0.281260628795716
40,-0.00855773117257842,-0.006782561716760305,0.1622920807215853,-0.008100702588944797,0.012509670483026591,-0.027511901987203415,-0.018444846561167526,0.025309889933421037,-0.007282379886549906,0.010647834912235477,-0.000783863206626867,-0.03894297495862725,0.003873950223645861,0.03266434554189197,0.01981750894465816,0.02702742919519563,0.0012129263408432122,0.0224891003357769,0.015354093750132558,0.1957995615079648
41,0.0035805681653296338,-5.7263841443333515e-06,-0.04834608514785081,0.0013625837378409278,-0.10042710100379396,0.07444297390206031,-0.03112053810556139,-0.01941975375207955,0.008644026947676287,-0.08341746405583006,0.020064119465817175,-0.010705198175491992,-0.07085675686239445,-0.03506409313193398,0.09016681846719415,-0.048373436672989836,0.03769651627332641,-0.030205362391476233,-0.023979622331429605,-0.05668273517149887
42,0.010207968360297904,0.006695041688283198,0.03290614578320652,0.01095578822288984,0.04314541910681249,-0.0029268906563811427,-0.0005260274212195327,0.007550881074560101,0.019223992709911764,0.045847813880498856,0.0004550701566379267,-0.0038574073971906486,-0.005177452291198559,0.007383378386123374,0.030427431586747634,0.009907382238855733,0.05946658657896231,0.0011031369683247138,0.0068629181720470615,0.11912445702107646
43,0.03518315284928841,0.03921293238243392,0.01932327951350584,0.031818736287073116,0.029687678309157382,-0.02058202228312329,-0.03900763504266214,-0.024820182366926857,0.03820056164217989,0.06498324449367446,-0.011173971105555102,-0.05326310994280496,0.3854303529675291,0.10361723263834785,0.16115212910678528,0.007479604226738323,0.045505440302907305,-0.00043469324895494265,0.0983377186793871,0.14629933889696956
