Split,Molecular Weight (MW),CharVol (characteristic volume),Flexibility (number of rotatable bonds / number of bonds),Number of Heavy Atoms (HA),RingAtoms,Halogens,HeteroAtoms,RotBonds (NRotB),AllBonds,RingCount,NumStereo,Fraction of sp3 Carbon Atoms (FSP3),Hydrogen Bond Donors (HBD),Hydrogen Bond Acceptors (HBA),cLogD^7.4,Topological polar surface area (TPSA),Total non-polar surface area (TNSA)
70,-0.017700410134237166,-0.004493285793409485,0.06013750380209691,-0.011257557537018004,0.024671179296642087,-0.0110734245756812,0.009551921400706098,0.04015946378501619,-0.021532220908004364,0.03372210143200186,-0.006890882155783451,0.01804534417907825,-0.01066484368572027,0.025956544305005547,-0.00121924486051187,0.026220705115513544,1.9624810143725744e-06
71,-0.006687850582363164,-0.0009103115559528696,-0.11479904082572086,-0.009296806461224683,-0.1402125807574825,-0.027203872959119624,0.000699950088196899,-0.029385399712669756,-0.011334602793580307,-0.13697293462396254,0.030485533172799163,-0.01471417874287979,-0.23467334980590898,-0.11757400248488678,-0.0006936724818434991,-0.1401852468763495,-0.05359073088714742
72,0.020517203641516456,0.020966561344392676,-0.008857654078223831,0.02257792369098619,-0.11722329169802537,0.002165698177084141,-0.02646277269629216,-0.028032412134194117,0.0264237979360858,-0.10354215326998903,0.013458833459204022,-0.029153251720995497,-0.02657053973043011,0.03961289684673559,0.13531467446518217,0.014508579643288666,0.04928059323573568
73,-0.028571561449953896,-0.03710654264863535,0.03666074188710955,-0.03930039289483207,-0.15747254911847386,-0.004443719277957769,0.004472668596041696,0.11267745050929182,-0.05574699684657508,-0.16300031073828486,-0.011289043782098962,-0.01847651832290518,0.020226375010733898,0.03566364889821214,-0.019607685825381325,0.030013048757533013,-0.029886852441515732
74,-0.07229086099679907,-0.0813608903568526,0.9588559853947303,-0.052815797190753556,0.03130891409165737,-0.04341899839222154,-0.049339477951367505,-0.009686516668504485,-0.03914920091331038,0.017462966094867284,-0.018032172269693135,-0.25361423837351044,-0.03234473107381417,0.15790388092970012,-0.027924344689513637,0.06257362306130018,-0.037886099890119374
75,-0.006323357876632962,0.0034564273759522977,-0.07718850236054903,-0.013706473664166408,-0.2507504056438705,0.02286467024554334,-0.0058103864428697746,-0.007640855834648119,-0.026903491109832135,-0.23594321029502635,0.019500232842951347,-0.10798524642311394,-0.01678619630512961,-0.005920635088623838,0.05637885685057842,0.0009635017207260454,-0.03478127799429477
76,0.00706254126397976,0.012701745118655372,0.11300979078817845,0.00842521607885709,0.052941867081721626,-0.009325577071870483,-0.012000695434546117,0.0029887347771353824,0.010710665591505065,0.053695014816539044,0.002979401737964371,0.08907524340966817,-0.0024214716339528096,0.05017053330365452,0.024960462273021355,0.007379726079280757,0.02100035738796201
77,-0.052145109937019186,-0.06452067846512388,0.28591102052577905,-0.03048001211551925,0.17972204680487613,-0.0008104621093041331,0.025011849410578924,0.08746717180436148,-0.02600141244878853,0.16481476529661865,-0.06878192470902621,-0.3350037541736309,-0.0014575654872396536,0.045135531543295325,-0.09266952784724776,-0.040588220626211424,-0.0638765731542775
78,-0.05985257160784498,-0.08942499126289119,0.17850046349762783,-0.03562004150441008,0.047165520267697505,0.01032481830327584,0.067088724796366,0.13260202134541696,-0.04846362587328211,0.03447110999285613,-0.05342253425235205,-0.32872642630118143,0.001277371681038475,0.02813590181120269,-0.04419268672444364,-0.014117879517085662,-0.10026017380183264
79,-0.0336237863619109,-0.036685933908360016,0.1646603360352905,-0.02694670338717977,0.060925039100331965,-0.005996731565348301,-0.016261721022192855,0.0018831965598687828,-0.020910410881546892,0.05771554020141084,-0.019023044616765038,-0.08816517584135433,-0.0005343794778884358,0.06053334027476305,0.011029585475234593,0.02947746972634895,-0.01516877433113587
80,-0.06933522421650958,-0.05548810050393258,0.1511150280301215,-0.06294948175243571,0.0032054533607093873,-0.15326281401534803,-0.12998946398800387,-0.10075882807911969,-0.046646270381413155,0.010212800945391964,-0.0007279108355393138,-0.009283480637715735,-0.006699689440590029,0.11591316120421506,-0.01128629567020183,0.04489331051980257,-0.02235224855868998
81,-0.1149037771615518,-0.12891311022421909,0.18197756194079692,-0.09943803677374466,0.07619794525363081,-0.08258771257017934,0.01542885275155741,0.11383783595248684,-0.09960470789377592,0.08100192637228336,-0.006918513718825481,-0.34333031695101124,-0.003924969880461893,0.05272790427337306,-0.10220894170047279,0.009202793129900532,-0.1281691926895561
